Date,ABEV3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBSE3.SA,BBDC4.SA,BBDC3.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRFS3.SA,CRFB3.SA,CCRO3.SA,COGN3.SA,CPLE6.SA,CSAN3.SA,CPFE3.SA,CVCB3.SA,CYRE3.SA,ECOR3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENGI11.SA,ENEV3.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,NTCO3.SA,HAPV3.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,KLBN11.SA,RENT3.SA,LCAM3.SA,LREN3.SA,MGLU3.SA,MRFG3.SA,BEEF3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,SBSP3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,WEGE3.SA,YDUQ3.SA
2021-01-15,15.350906372070312,,37.41999816894531,18.815635681152344,27.09380531311035,20.99393081665039,18.385154724121094,46.64256286621094,33.25429153442383,22.301250457763672,20.760000228881836,19.163522720336914,12.928305625915527,4.760000228881836,5.449695587158203,19.78508949279785,28.264135360717773,19.850000381469727,27.36092758178711,13.09000015258789,31.69278335571289,31.98212432861328,9.520000457763672,18.912248611450195,48.91999816894531,16.704999923706055,22.68830680847168,38.38196563720703,27.04453468322754,23.201696395874023,9.641818046569824,23.549999237060547,49.38999938964844,17.253822326660156,33.4815673828125,7.710000038146973,10.38609504699707,30.211463928222656,21.69377899169922,6.819626331329346,28.021364212036133,70.17350769042969,28.30949592590332,38.34452819824219,23.942636489868164,11.633878707885742,8.75650405883789,19.516340255737305,20.794654846191406,9.563899993896484,23.514211654663086,22.855709075927734,14.855999946594238,30.810441970825195,25.82621955871582,21.209999084472656,42.16433334350586,27.772579193115234,21.875869750976562,13.86935806274414,81.09349060058594,42.323448181152344,33.60372543334961
2021-01-18,15.610764503479004,,38.099998474121094,19.123886108398438,26.816865921020508,21.06458854675293,18.46338653564453,47.41276168823242,32.91533660888672,21.973812103271484,20.389999389648438,18.889623641967773,12.977649688720703,4.690000057220459,5.387776851654053,19.97458267211914,28.009899139404297,20.15999984741211,27.33220672607422,13.039999961853027,31.478958129882812,31.67691421508789,9.380000114440918,18.67144775390625,47.22999954223633,16.71500015258789,22.20268440246582,38.23580551147461,26.928749084472656,23.53086280822754,9.715356826782227,23.790000915527344,51.939998626708984,17.88214111328125,33.35649108886719,7.650000095367432,10.403987884521484,30.05731964111328,21.542757034301758,6.755805492401123,28.409337997436523,70.1536636352539,28.01491355895996,38.3890266418457,24.432283401489258,11.558930397033691,8.801548957824707,19.304834365844727,20.862834930419922,9.598942756652832,23.473403930664062,22.815067291259766,14.567999839782715,30.856801986694336,26.738664627075195,20.920000076293945,41.41139602661133,28.515161514282227,21.51898765563965,13.906294822692871,81.75228881835938,45.295326232910156,33.90885543823242
2021-01-19,15.65888786315918,,37.59000015258789,19.057830810546875,26.613779067993164,20.726991653442383,18.11915397644043,46.80573654174805,32.35652160644531,22.46054458618164,20.40999984741211,18.83295440673828,12.839484214782715,4.630000114440918,5.365486145019531,20.00616455078125,27.78196144104004,19.8700008392334,27.054576873779297,12.979999542236328,30.958337783813477,31.205230712890625,9.470000267028809,18.680707931518555,47.650001525878906,16.662500381469727,22.115272521972656,38.586585998535156,26.562110900878906,22.836946487426758,9.47022533416748,23.239999771118164,51.18000030517578,17.32363510131836,34.06845474243164,7.599999904632568,10.242961883544922,29.70086669921875,21.738195419311523,6.691985607147217,28.31234359741211,68.27799987792969,27.7006893157959,39.07439041137695,24.062549591064453,11.38404655456543,8.63038158416748,19.17572593688965,20.638816833496094,9.836726188659668,23.767230987548828,23.319000244140625,14.699999809265137,30.15213966369629,26.57997703552246,21.100000381469727,41.193443298339844,29.228046417236328,21.403244018554688,13.250685691833496,81.53557586669922,44.01324462890625,33.958072662353516
2021-01-20,15.418277740478516,,37.90999984741211,18.87225341796875,26.447614669799805,20.29517936706543,17.75927734375,46.2835693359375,31.632802963256836,22.31009864807129,20.40999984741211,18.45516014099121,12.730926513671875,4.639999866485596,5.377044200897217,19.622318267822266,27.53649139404297,19.799999237060547,27.207752227783203,12.75,30.679431915283203,30.974014282226562,9.15999984741211,18.569568634033203,47.18000030517578,16.43000030517578,21.639362335205078,38.00194549560547,26.263010025024414,22.365440368652344,9.32314682006836,23.229999542236328,50.02000045776367,17.32363510131836,33.664371490478516,7.659999847412109,10.081936836242676,29.209545135498047,21.9869384765625,6.7011027336120605,28.331741333007812,69.04215240478516,27.455204010009766,38.37123107910156,25.401578903198242,11.267457962036133,8.55831241607666,19.156299591064453,20.414798736572266,9.67027759552002,23.367298126220703,22.92885971069336,14.161999702453613,29.99451446533203,25.99481964111328,21.030000686645508,40.3315315246582,29.574583053588867,21.750478744506836,13.029070854187012,80.02726745605469,43.571144104003906,34.1352424621582
2021-01-21,15.023676872253418,,38.29999923706055,18.274633407592773,26.576854705810547,20.00469207763672,17.438514709472656,46.433692932128906,31.312170028686523,21.973812103271484,20.049999237060547,18.08681297302246,12.39538288116455,4.5,5.471986293792725,18.857057571411133,27.185819625854492,19.260000228881836,25.752586364746094,12.65999984741211,29.098976135253906,29.06877326965332,8.880000114440918,18.22688865661621,47.43000030517578,16.170000076293945,21.367412567138672,35.858245849609375,25.98320770263672,22.258684158325195,9.339488983154297,22.760000228881836,49.15999984741211,17.572969436645508,33.41421890258789,7.599999904632568,9.876185417175293,28.814563751220703,21.738195419311523,6.527876853942871,28.215351104736328,67.39476013183594,26.807117462158203,37.703670501708984,25.471527099609375,11.100902557373047,8.41417121887207,18.55402183532715,20.054424285888672,9.51384162902832,22.926563262939453,22.392417907714844,14.855999946594238,30.45810890197754,25.260896682739258,20.889999389648438,39.885711669921875,29.455768585205078,21.69260597229004,13.075241088867188,80.92878723144531,43.05536651611328,33.2985954284668
2021-01-22,14.580954551696777,,38.90999984741211,18.416175842285156,26.23529624938965,19.63568687438965,17.1490421295166,46.25746154785156,30.863279342651367,21.248136520385742,20.690000534057617,17.98292350769043,12.346037864685059,4.409999847412109,5.391904830932617,18.706432342529297,26.721179962158203,18.299999237060547,24.890975952148438,12.520000457763672,28.11351776123047,28.282629013061523,8.65999984741211,18.023130416870117,47.0,16.032499313354492,21.367412567138672,35.21513366699219,25.732345581054688,22.561159133911133,9.47022533416748,22.950000762939453,49.33000183105469,17.333608627319336,33.33725357055664,6.920000076293945,9.733051300048828,28.198001861572266,21.773733139038086,6.436705589294434,27.652788162231445,66.99778747558594,26.59109115600586,36.51096725463867,25.97116470336914,10.98431396484375,8.270031929016113,18.48602294921875,19.849885940551758,9.437500953674316,22.632736206054688,22.01853370666504,14.399999618530273,29.92961311340332,24.834426879882812,20.850000381469727,40.599021911621094,29.77260398864746,21.13317108154297,13.075241088867188,80.76408386230469,43.70376968383789,32.81629180908203
2021-01-26,14.821564674377441,,37.869998931884766,18.652076721191406,26.26299285888672,19.16461753845215,16.781343460083008,45.80056381225586,30.038799285888672,20.929546356201172,20.40999984741211,18.18126106262207,11.990756034851074,4.329999923706055,5.255682945251465,18.40275764465332,26.624746322631836,17.440000534057617,24.450597763061523,12.15999984741211,25.389554977416992,26.35889434814453,8.649999618530273,17.773069381713867,47.959999084472656,15.975000381469727,21.241151809692383,34.49407196044922,25.780590057373047,21.395736694335938,8.92276668548584,22.209999084472656,50.099998474121094,17.85222053527832,32.94278335571289,6.53000020980835,9.519570350646973,27.262081146240234,21.445035934448242,6.418471336364746,28.409337997436523,65.45954895019531,26.375064849853516,36.867000579833984,25.731340408325195,10.659531593322754,8.161927223205566,18.13631248474121,19.976505279541016,9.431241989135742,22.52663230895996,21.94538116455078,14.119999885559082,29.47529411315918,25.657615661621094,20.670000076293945,40.22255325317383,29.812210083007812,21.297142028808594,12.484270095825195,79.53316497802734,43.693946838378906,32.91471862792969
2021-01-27,14.821564674377441,,39.720001220703125,18.560861587524414,25.847583770751953,19.43940544128418,16.92216682434082,44.31891632080078,30.91825294494629,20.61980628967285,21.020000457763672,18.256820678710938,12.336169242858887,4.349999904632568,5.358055591583252,18.706432342529297,26.992950439453125,18.020000457763672,24.60377311706543,12.539999961853027,26.142597198486328,26.765836715698242,8.829999923706055,17.921255111694336,49.88999938964844,15.942500114440918,21.542236328125,35.86799240112305,25.539377212524414,21.03988265991211,8.783858299255371,23.030000686645508,49.29999923706055,17.164064407348633,32.05764389038086,6.53000020980835,9.456823348999023,27.262081146240234,21.18741226196289,6.436705589294434,27.83707618713379,64.48699188232422,25.7171573638916,37.24082946777344,25.771310806274414,10.934348106384277,8.34210205078125,18.27231216430664,19.89858627319336,9.263542175292969,22.836780548095703,22.270498275756836,13.680000305175781,29.744178771972656,24.884017944335938,20.760000228881836,40.36125183105469,28.455759048461914,21.248918533325195,12.09644603729248,77.32270050048828,43.56623840332031,32.776920318603516
2021-01-28,14.956306457519531,,41.439998626708984,19.27800750732422,26.059900283813477,20.043943405151367,17.44633674621582,43.072242736816406,31.64196014404297,21.08884048461914,21.649999618530273,18.39849090576172,12.523677825927734,4.590000152587891,5.4620795249938965,18.742874145507812,27.52772331237793,19.239999771118164,25.51325035095215,12.90999984741211,27.17453956604004,27.533483505249023,9.130000114440918,18.393598556518555,49.970001220703125,16.434999465942383,22.09584617614746,36.96907043457031,25.944612503051758,21.609249114990234,8.971792221069336,24.610000610351562,50.29999923706055,17.792381286621094,32.904296875,7.670000076293945,9.833304405212402,28.362213134765625,21.587175369262695,6.682868003845215,27.439403533935547,66.72982788085938,26.895492553710938,38.4780387878418,26.1710205078125,11.059264183044434,8.55831241607666,19.049442291259766,21.23295021057129,9.451266288757324,23.342815399169922,22.56310272216797,14.355999946594238,30.07796287536621,25.141883850097656,20.920000076293945,41.47084045410156,29.168636322021484,22.155588150024414,12.844393730163574,78.96971130371094,43.212554931640625,33.78089904785156
2021-01-29,14.542457580566406,,40.34000015258789,18.809345245361328,25.53371810913086,19.423704147338867,16.92998695373535,40.80081558227539,31.019014358520508,21.433979034423828,21.219999313354492,17.98292350769043,11.961149215698242,4.519999980926514,5.38942813873291,18.235126495361328,27.273488998413086,19.040000915527344,24.536758422851562,12.130000114440918,26.672513961791992,26.58086395263672,8.789999961853027,17.865686416625977,50.04999923706055,15.649999618530273,21.872461318969727,35.74131774902344,25.336759567260742,20.68402671813965,8.644950866699219,23.950000762939453,49.060001373291016,17.124170303344727,31.06666374206543,7.199999809265137,9.510607719421387,27.348934173583984,21.480571746826172,6.582579612731934,27.061128616333008,63.395328521728516,25.687700271606445,36.911502838134766,25.25168800354004,11.067591667175293,8.360118865966797,18.456880569458008,20.648557662963867,9.446260452270508,22.306262969970703,21.693416595458984,14.097999572753906,28.844804763793945,24.71541404724121,20.299999237060547,40.49004364013672,28.119121551513672,21.007780075073242,12.188782691955566,76.23914337158203,41.15925598144531,33.02299118041992
2021-02-01,15.014053344726562,,41.400001525878906,19.265424728393555,25.89373779296875,19.824111938476562,17.289867401123047,42.269412994384766,31.412940979003906,22.61983871459961,21.049999237060547,18.3607120513916,12.049970626831055,4.539999961853027,5.399334907531738,18.677278518676758,27.667993545532227,19.239999771118164,25.293062210083008,12.220000267028809,28.66202735900879,28.9670352935791,8.930000305175781,18.060178756713867,49.400001525878906,17.764999389648438,21.95016098022461,36.959327697753906,26.320903778076172,20.67513084411621,8.718490600585938,24.81999969482422,48.459999084472656,17.4632625579834,31.8074893951416,7.329999923706055,9.671953201293945,28.077913284301758,21.524988174438477,6.682868003845215,27.429704666137695,63.46479797363281,25.530588150024414,36.55546951293945,24.91193389892578,11.084248542785645,8.34210205078125,18.767732620239258,20.755695343017578,9.93809700012207,22.942886352539062,22.376161575317383,14.694000244140625,28.631549835205078,24.82451057434082,21.100000381469727,41.183536529541016,28.07951545715332,21.432178497314453,12.327292442321777,79.11707305908203,41.527671813964844,33.288753509521484
2021-02-02,15.023676872253418,,42.13999938964844,19.718358993530273,26.11528968811035,19.746219635009766,17.257740020751953,39.85438919067383,31.202245712280273,24.053491592407227,21.899999618530273,18.39849090576172,12.247347831726074,4.650000095367432,5.465382099151611,19.09027862548828,28.378103256225586,19.969999313354492,25.94405746459961,12.529999732971191,29.126867294311523,29.891910552978516,9.529999732971191,18.365812301635742,50.56999969482422,18.0,22.163833618164062,37.69987869262695,27.690977096557617,20.43492889404297,8.595926284790039,25.3700008392334,49.2599983215332,17.712594985961914,31.99028778076172,7.239999771118164,9.68988037109375,27.479278564453125,21.782615661621094,6.9381489753723145,27.19692039489746,66.99778747558594,26.964229583740234,36.50206756591797,25.281665802001953,11.284112930297852,8.38714599609375,18.84544563293457,20.745954513549805,10.22343635559082,23.734582901000977,23.294614791870117,15.565999984741211,29.43820571899414,25.06254005432129,20.770000457763672,41.84730911254883,29.980527877807617,22.020551681518555,12.068742752075195,75.9877700805664,41.86661911010742,34.28289031982422
2021-02-03,15.091048240661621,,42.5099983215332,19.803285598754883,26.170677185058594,19.840511322021484,17.367368698120117,40.72901916503906,31.4495792388916,25.549091339111328,22.56999969482422,18.54960823059082,12.444726943969727,4.739999771118164,5.451347351074219,19.180166244506836,28.684940338134766,19.520000457763672,26.939695358276367,12.75,29.489442825317383,30.409839630126953,9.640000343322754,18.43990707397461,51.43000030517578,18.270000457763672,22.57175636291504,38.177337646484375,27.3436336517334,20.93312644958496,8.841054916381836,25.0,50.0,17.64278221130371,31.76900863647461,7.289999961853027,9.698844909667969,27.344104766845703,22.05800437927246,7.184311866760254,27.575193405151367,68.27799987792969,27.55339813232422,37.24082946777344,25.631412506103516,11.717156410217285,8.55831241607666,19.62257957458496,21.91474151611328,10.262232780456543,23.914142608642578,23.522197723388672,15.37600040435791,29.317670822143555,25.23114585876465,21.700000762939453,41.34204864501953,29.287450790405273,22.61857032775879,12.022573471069336,78.38893127441406,43.5564079284668,33.84980010986328
2021-02-04,15.014053344726562,,43.369998931884766,19.639726638793945,26.106060028076172,20.43769073486328,17.899816513061523,40.14811325073242,31.321327209472656,26.292465209960938,22.389999389648438,18.313488006591797,12.276954650878906,4.619999885559082,5.559499263763428,19.41824722290039,29.04438018798828,20.110000610351562,26.67163848876953,12.539999961853027,29.065994262695312,30.019908905029297,9.449999809265137,18.430644989013672,50.7400016784668,18.232500076293945,22.649456024169922,37.66090393066406,26.96734619140625,20.630651473999023,8.677635192871094,25.229999542236328,50.40999984741211,17.77243423461914,31.951805114746094,7.119999885559082,9.698844909667969,27.22823715209961,22.297863006591797,6.956383228302002,27.293912887573242,69.07192993164062,27.55339813232422,36.79579544067383,25.291658401489258,11.89203929901123,8.441198348999023,19.40886688232422,21.554365158081055,10.478741645812988,23.88965606689453,23.424663543701172,15.175999641418457,29.030242919921875,24.67574119567871,21.5,40.07394790649414,29.426063537597656,22.483531951904297,12.142613410949707,77.40072631835938,42.03362274169922,32.87535095214844
2021-02-05,14.937058448791504,,43.54999923706055,19.957408905029297,26.327608108520508,20.327680587768555,17.782363891601562,41.16633605957031,31.110631942749023,25.80573272705078,22.40999984741211,18.43627166748047,12.109183311462402,4.630000114440918,5.608208656311035,19.129150390625,29.307384490966797,19.969999313354492,26.269554138183594,12.5,29.01730728149414,29.990764617919922,9.470000267028809,18.20836639404297,50.38999938964844,18.4375,22.81456756591797,37.22241973876953,27.169960021972656,21.529184341430664,9.004477500915527,25.09000015258789,50.970001220703125,17.802356719970703,31.7497615814209,6.909999847412109,9.645063400268555,27.112377166748047,22.342281341552734,6.919914722442627,27.594593048095703,68.34746551513672,27.121341705322266,36.50206756591797,25.831268310546875,11.917023658752441,8.42318058013916,19.185441970825195,21.271909713745117,10.650195121765137,24.22429084777832,23.440919876098633,15.699999809265137,29.262039184570312,25.04270362854004,21.350000381469727,40.07394790649414,29.26764678955078,22.76325225830078,12.678180694580078,80.3479995727539,41.508026123046875,32.91471862792969
2021-02-08,14.3788423538208,,44.59000015258789,19.661741256713867,25.9306640625,19.89551544189453,17.461326599121094,41.296875,31.028181076049805,25.33669662475586,23.100000381469727,18.58738899230957,12.040101051330566,4.46999979019165,5.597476005554199,20.768999099731445,29.368751525878906,19.8700008392334,27.5236759185791,12.739999771118164,28.91019630432129,29.52443504333496,9.630000114440918,18.060178756713867,50.61000061035156,18.612499237060547,22.668882369995117,37.14446258544922,26.976991653442383,21.351253509521484,8.914594650268555,25.760000228881836,50.72999954223633,18.021766662597656,31.76900863647461,6.71999979019165,9.501641273498535,26.610292434692383,22.74204444885254,6.910797119140625,27.09992790222168,68.73450469970703,26.983867645263672,36.706783294677734,26.141042709350586,12.016956329345703,8.486241340637207,19.34086799621582,21.03815269470215,10.963068962097168,23.220388412475586,22.847579956054688,16.218000411987305,29.73490333557129,25.15180206298828,21.350000381469727,39.37055206298828,30.148847579956055,23.014034271240234,12.816691398620605,81.49224090576172,41.999244689941406,32.83597946166992
